col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,label_22,label_23,label_24,label_25
_33,England,_2126,Left,_3,_3,High/ Medium,Normal,8,6,7,8,8,7,6,8,8,8,8,7,8,8,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
_30,Italy,_1693,Left,_3,_2,Medium/ Medium,Normal,5,3,7,6,6,6,6,7,5,7,8,5,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_27,Brazil,_1742,Left,_2,_2,Low/ High,Normal,7,2,6,6,6,8,8,7,6,6,8,3,8,8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_31,Colombia,_1900,Right,_4,_3,High/ Medium,Normal,6,7,6,7,8,7,7,7,6,8,5,7,1,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_21,Switzerland,_1772,Right,_3,_3,Medium/ Medium,Normal,7,3,6,7,7,7,8,7,5,4,8,6,8,8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_32,Colombia,_2065,Left,_2,_4,Medium/ Medium,Normal,6,7,7,8,8,8,7,7,8,8,4,8,5,5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_34,Chile,_1850,Right,_4,_4,Medium/ Medium,Normal,7,6,8,8,8,7,7,7,8,7,5,9,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_29,England,_1839,Left,_3,_2,Medium/ High,Normal,6,8,6,7,7,4,5,8,5,8,5,7,3,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_30,Portugal,_1749,Right,_3,_2,Medium/ Medium,Lean,4,3,7,5,5,6,6,8,6,4,8,5,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_33,Colombia,_1904,Right,_3,_4,Medium/ Low,Normal,7,8,7,8,8,6,6,8,7,8,3,8,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_27,Portugal,_1928,Right,_3,_4,High/ Medium,Normal,8,8,6,8,8,8,8,8,7,8,2,7,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
_21,Spain,_1692,Right,_3,_2,Medium/ Medium,Normal,3,2,6,6,7,7,7,8,7,5,8,4,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_25,Egypt,_1958,Right,_3,_3,Medium/ High,Lean,7,6,8,7,8,6,6,8,6,8,8,7,8,7,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_28,Colombia,_1968,Right,_3,_3,Medium/ High,Normal,6,6,7,7,7,6,5,8,6,7,8,7,8,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_28,Serbia,_1769,Right,_3,_3,High/ Low,Normal,5,8,6,7,8,7,7,7,5,7,3,6,3,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_24,Iran,_1945,Right,_4,_4,High/ High,Normal,7,7,6,8,8,8,8,7,8,8,4,8,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_24,Argentina,_1878,Right,_2,_4,High/ Medium,Normal,6,8,6,7,8,7,7,8,8,8,4,7,6,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_30,Brazil,_1903,Right,_2,_4,High/ Low,Lean,7,7,7,8,8,8,8,8,7,7,5,8,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_30,Germany,_1960,Right,_3,_3,High/ Medium,Lean,8,8,7,8,8,8,8,7,8,7,5,7,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_23,Argentina,_2073,Right,_3,_4,High/ High,Normal,8,8,7,7,8,8,8,8,6,8,7,7,6,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
_28,England,_1890,Right,_4,_3,High/ Medium,Normal,7,8,7,8,8,8,8,8,6,7,4,7,5,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
_33,Bosnia Herzegovina,_1872,Right,_3,_3,Medium/ Low,Normal,7,8,6,7,8,4,4,8,6,8,3,7,6,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_28,Venezuela,_1763,Right,_4,_3,High/ Medium,Stocky,5,8,5,7,7,7,7,7,5,9,3,5,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_30,Spain,_2023,Right,_3,_3,Low/ High,Normal,7,6,8,7,8,6,6,8,8,7,8,8,7,8,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_30,Uruguay,_2049,Right,_3,_2,High/ Medium,Normal,8,6,7,6,7,8,8,7,7,8,8,5,7,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_34,Netherlands,_1792,Right,_4,_2,Medium/ Medium,Lean,6,8,5,6,7,5,6,8,6,8,3,7,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_23,France,_1994,Right,_4,_3,High/ Medium,Lean,8,5,8,8,8,7,7,7,7,7,8,6,8,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
_28,Portugal,_1500,Right,_2,_2,Medium/ Medium,Lean,3,3,6,4,6,5,5,7,3,4,8,5,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_26,France,_2014,Right,_3,_3,High/ Medium,Normal,8,5,7,8,8,8,8,8,7,7,8,7,7,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_27,Italy,_2041,Left,_3,_4,Medium/ Medium,Normal,7,6,8,8,8,7,7,7,8,8,7,8,7,7,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_33,Italy,_2059,Right,_3,_4,High/ Medium,Normal,8,7,7,8,8,8,7,8,9,7,7,8,6,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_21,Serbia,_1988,Left,_3,_4,Medium/ Medium,Normal,8,7,8,8,8,9,8,7,9,7,7,8,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_28,Argentina,_1822,Right,_4,_3,High/ Low,Stocky,5,8,5,7,8,7,7,7,8,8,2,5,4,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_32,Senegal,_2018,Right,_3,_3,Medium/ Medium,Normal,6,6,7,6,8,5,5,8,7,8,8,7,7,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_28,Ukraine,_1957,Right,_3,_3,High/ High,Lean,7,7,8,7,7,6,6,8,8,8,8,8,7,7,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_28,United States,_1973,Right,_3,_2,High/ High,Normal,8,6,7,7,7,7,8,7,5,8,7,6,7,8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
_32,Estonia,_1754,Left,_3,_2,Medium/ Medium,Normal,5,4,7,6,7,5,5,8,5,7,8,6,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_22,Russia,_1780,Left,_2,_3,Medium/ Medium,Lean,7,6,7,8,8,7,8,7,7,7,4,8,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_30,France,_1651,Right,_4,_2,Medium/ Medium,Normal,5,3,6,4,7,6,7,6,6,3,8,4,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_30,Venezuela,_2056,Right,_3,_3,Medium/ High,Stocky,7,5,8,8,8,8,7,8,8,8,8,7,7,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
_34,Uruguay,_2032,Right,_3,_2,High/ Medium,Normal,8,6,7,8,8,7,7,7,8,8,8,7,8,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
_30,Costa Rica,_2055,Right,_4,_3,High/ Medium,Normal,6,8,8,7,8,6,6,8,6,8,8,7,7,7,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_37,Argentina,_1857,Right,_4,_3,Medium/ Low,Normal,6,8,5,7,8,5,4,8,7,8,3,7,5,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_32,Spain,_1950,Right,_3,_3,Medium/ Medium,Normal,6,7,8,7,7,6,3,8,7,6,8,8,7,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_34,Brazil,_1901,Right,_5,_4,High/ Low,Stocky,5,8,6,8,8,8,7,7,8,8,4,7,3,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_24,France,_2049,Right,_3,_4,High/ High,Lean,8,7,8,8,8,7,7,8,7,8,7,8,4,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_27,Italy,_2082,Right,_4,_4,Medium/ Medium,Normal,8,7,8,8,8,8,8,7,7,8,7,8,7,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_25,Russia,_2041,Right,_3,_3,Medium/ High,Lean,7,6,8,8,8,8,8,7,8,8,7,7,7,8,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
_34,Argentina,_2005,Left,_3,_4,High/ Medium,Normal,8,7,8,8,8,7,7,8,7,8,6,8,3,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_27,Spain,_2036,Right,_4,_3,High/ Medium,Lean,8,5,7,7,7,8,8,7,8,8,8,6,7,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_28,Italy,_2040,Right,_3,_4,Medium/ Medium,Lean,7,5,7,8,8,7,8,8,8,7,7,8,8,7,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_28,England,_1789,Right,_2,_2,High/ Medium,Normal,6,8,5,7,7,6,6,8,6,8,5,6,2,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_28,Italy,_1646,Right,_3,_2,Low/ High,Normal,4,3,5,5,6,7,7,7,8,5,8,3,8,8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_31,Argentina,_1980,Right,_3,_4,Medium/ Low,Normal,7,8,6,9,8,8,8,8,7,8,4,6,6,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_18,England,_1785,Right,_3,_5,Medium/ Medium,Lean,7,7,6,9,9,9,9,8,9,6,3,8,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_33,Serbia,_2055,Right,_3,_3,High/ High,Normal,8,6,7,7,8,7,8,8,7,8,8,6,7,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_29,Brazil,_2005,Left,_4,_3,Medium/ Medium,Normal,8,6,7,7,8,8,8,8,7,8,8,7,8,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_22,Spain,_1883,Left,_2,_4,High/ Medium,Lean,7,8,7,8,8,8,8,7,8,8,2,7,4,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
_29,Ivory Coast,_1933,Left,_3,_3,High/ Low,Normal,7,8,7,8,8,8,9,7,7,8,2,7,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
_27,Republic of Ireland,_1978,Right,_4,_3,Medium/ High,Normal,7,6,8,7,7,6,6,7,7,7,8,7,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_28,Mexico,_1899,Right,_4,_4,High/ Medium,Lean,7,6,7,8,8,9,9,7,9,7,3,7,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_29,Paraguay,_1928,Right,_4,_4,High/ Medium,Normal,8,7,7,8,8,8,8,8,7,9,4,7,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_31,Brazil,_1817,Left,_3,_3,Medium/ Low,Normal,6,8,6,7,8,7,7,7,5,8,3,7,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_32,Colombia,_1924,Right,_3,_3,Medium/ Medium,Normal,6,5,8,7,7,7,7,7,4,7,8,7,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_28,France,_2138,Right,_2,_3,Medium/ Medium,Normal,8,7,7,8,8,8,8,7,6,9,8,7,7,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
_21,Germany,_1795,Right,_3,_3,Medium/ Medium,Lean,4,4,7,7,7,5,7,8,6,6,8,6,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_23,Tunisia,_2029,Right,_3,_3,Medium/ High,Lean,7,6,7,7,7,6,7,7,6,8,9,7,8,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_24,Portugal,_1837,Right,_2,_2,Medium/ Medium,Normal,7,4,7,5,6,7,7,7,7,6,8,6,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_36,Spain,_1752,Right,_4,_3,Medium/ Medium,Stocky,5,8,7,7,8,3,4,8,3,8,4,7,5,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_34,Japan,_1963,Right,_3,_3,Medium/ Medium,Lean,7,5,8,7,7,5,6,8,7,5,8,8,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_27,Germany,_2029,Right,_4,_3,High/ High,Lean,8,8,7,8,8,8,8,8,8,8,4,8,4,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_29,Nigeria,_1880,Right,_3,_4,Medium/ Medium,Normal,5,8,5,8,8,8,8,8,7,7,3,6,2,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_30,Argentina,_1927,Right,_3,_4,High/ Medium,Normal,6,7,7,8,8,9,9,8,9,8,4,7,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_25,France,_1857,Right,_3,_3,High/ High,Normal,8,4,7,8,8,9,8,7,8,6,7,5,7,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_23,Spain,_1843,Right,_3,_2,Medium/ High,Normal,5,4,7,5,7,7,7,8,8,7,8,3,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_35,England,_1812,Right,_4,_3,Medium/ Low,Lean,5,9,5,7,8,7,6,8,9,8,2,7,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_32,Denmark,_2064,Right,_3,_3,Medium/ Medium,Normal,8,7,8,8,8,6,5,7,8,8,8,8,7,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_20,Turkey,_1864,Left,_4,_3,Medium/ Medium,Normal,8,7,7,8,8,8,8,7,8,8,3,7,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_26,Israel,_1887,Right,_4,_4,Medium/ Low,Normal,5,8,6,8,8,7,8,7,7,8,2,6,2,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_27,Cape Verde,_1885,Right,_4,_4,Medium/ Low,Normal,6,8,6,8,8,8,9,8,7,8,5,7,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_23,Brazil,_1555,Right,_2,_2,Medium/ Medium,Lean,3,2,5,5,5,7,7,7,4,4,8,3,8,8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_26,Equatorial Guinea,_1971,Right,_3,_3,Medium/ Medium,Lean,7,5,8,7,8,6,7,7,6,7,8,8,7,8,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_24,Germany,_1719,Left,_3,_2,Medium/ Medium,Stocky,5,2,7,6,6,6,7,8,5,5,8,6,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_20,France,_1906,Right,_3,_3,High/ High,Normal,7,3,7,7,7,8,8,7,6,6,8,6,8,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
_32,Belgium,_1926,Left,_3,_2,High/ Medium,Normal,6,5,8,6,6,7,6,7,6,8,7,5,7,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_31,Italy,_1973,Right,_2,_3,High/ Medium,Lean,8,4,7,8,8,8,9,8,8,7,8,7,8,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_24,Spain,_1763,Right,_3,_2,Medium/ Medium,Lean,6,4,7,6,7,7,6,8,6,5,8,5,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_26,New Zealand,_1892,Right,_3,_2,High/ Medium,Normal,5,8,6,7,7,7,8,8,6,8,4,6,4,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_26,Brazil,_1763,Right,_3,_3,Medium/ Medium,Lean,6,8,6,7,7,8,8,7,8,9,2,6,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_24,Chile,_1996,Right,_2,_3,Medium/ High,Lean,6,4,7,7,8,7,7,7,7,7,7,7,8,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_29,Russia,_1754,Right,_3,_2,Medium/ Medium,Normal,5,3,6,3,6,7,7,7,4,7,8,5,8,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_25,Italy,_1918,Right,_2,_4,Medium/ Medium,Normal,8,7,6,8,8,7,7,7,8,8,5,7,5,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_31,Turkey,_2094,Right,_4,_4,High/ High,Normal,8,7,8,8,8,8,7,7,8,8,6,8,7,6,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
_28,Mexico,_2065,Right,_4,_3,High/ High,Normal,8,6,8,8,8,7,7,8,8,7,7,8,7,7,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
_29,Germany,_1826,Right,_4,_2,Medium/ Medium,Normal,6,3,7,6,7,7,7,7,6,5,8,6,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_30,Germany,_1957,Left,_2,_2,High/ High,Normal,7,4,6,6,7,7,8,8,6,7,8,5,8,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_25,Italy,_2040,Right,_4,_3,High/ High,Lean,8,6,7,8,8,8,8,7,6,7,7,7,8,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_27,Austria,_1869,Right,_4,_2,Medium/ Medium,Normal,5,4,6,6,7,7,7,8,6,7,8,7,7,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_26,Netherlands,_2032,Right,_3,_3,Medium/ High,Normal,6,6,7,7,8,6,6,8,6,8,6,8,7,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_26,Italy,_1667,Right,_3,_3,Medium/ Medium,Normal,4,8,5,7,8,5,7,7,6,8,2,4,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_24,Argentina,_1908,Right,_3,_4,Medium/ Medium,Normal,8,7,7,8,8,8,7,7,7,8,3,8,2,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_32,Germany,_1979,Right,_4,_2,High/ High,Normal,7,7,8,7,8,4,4,8,5,8,8,8,7,7,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_34,England,_1796,Right,_3,_2,Low/ Medium,Lean,5,8,6,7,7,3,3,8,7,8,5,7,4,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_29,Brazil,_2025,Right,_3,_3,Medium/ Medium,Normal,7,6,8,7,8,7,8,8,8,8,8,8,7,7,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_21,Switzerland,_1980,Right,_3,_3,Medium/ Medium,Normal,6,6,8,7,8,7,9,7,6,7,8,8,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_24,Russia,_1913,Left,_3,_2,High/ High,Normal,6,4,7,7,6,9,8,7,7,7,8,5,8,8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_25,Chile,_1899,Right,_3,_3,High/ High,Stocky,5,8,6,7,8,7,7,7,8,8,4,6,4,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_23,Belgium,_1829,Right,_3,_4,High/ Medium,Normal,7,8,6,8,7,8,8,8,6,8,3,7,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_24,Turkey,_2087,Right,_4,_3,Medium/ High,Lean,7,7,7,7,8,7,7,7,6,8,8,7,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_27,Russia,_2006,Left,_4,_3,High/ Low,Lean,8,8,7,8,8,8,8,8,7,8,6,7,4,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_23,Germany,_1819,Right,_3,_3,Medium/ Medium,Lean,4,8,5,7,7,7,8,8,6,8,3,6,6,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_24,Brazil,_2009,Left,_2,_4,High/ Medium,Lean,8,4,7,8,8,9,8,8,8,6,8,7,7,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
_30,Mexico,_2113,Right,_5,_3,High/ High,Normal,8,7,7,8,8,8,8,7,8,8,8,7,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
_25,Senegal,_1842,Right,_4,_3,High/ Medium,Normal,8,3,7,8,7,7,8,8,8,4,8,5,7,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_20,Italy,_1759,Right,_3,_3,High/ Medium,Normal,5,8,5,7,8,8,8,7,8,7,1,6,4,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_23,France,_2155,Right,_3,_4,High/ Medium,Normal,7,8,7,8,8,8,8,7,8,8,8,8,7,7,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_32,Italy,_1554,Right,_3,_2,Low/ High,Normal,3,2,5,5,5,5,3,7,4,6,8,2,7,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_29,Ecuador,_1919,Left,_3,_3,Medium/ Medium,Stocky,6,7,6,7,8,7,7,8,7,8,4,6,3,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_28,Colombia,_1684,Right,_3,_2,Medium/ High,Normal,5,4,6,4,7,4,5,7,4,6,8,5,7,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_23,Italy,_2057,Right,_3,_3,High/ Medium,Normal,7,7,8,8,8,7,7,7,7,8,7,7,7,7,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_35,England,_1835,Right,_3,_2,Medium/ High,Normal,6,3,7,5,6,4,5,7,6,7,8,4,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_31,Slovakia,_2143,Right,_3,_3,Medium/ High,Normal,7,7,8,8,8,7,7,8,5,9,8,7,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_26,Republic of Ireland,_2076,Left,_3,_4,High/ Medium,Normal,8,7,7,8,8,8,8,7,8,8,7,8,6,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
